nearest stattion,number of stops within 2kms
1559.018965,5
1282.72864,2
1484.70076,3
1609.350547,2
1559.018965,5
506.860382,3
140.8603805,3
213.6647654,3
948.9219619,4
728.0470998,3
749.1320301,2
1345.394285,2
1663.02028,3
884.8148839,3
569.1945777,3
603.0465364,3
1345.394285,2
908.9397124,4
372.3482849,4
1605.173423,3
820.4976606,4
480.6959767,5
455.1868086,3
692.3302449,3
1264.301122,3
309.5935403,3
574.1268976,2
1829.813929,1
902.6180579,3
1401.81683,3
524.1729382,2
1746.766987,1
688.8352396,3
479.558038,3
1477.486917,3
404.9814613,4
377.1452553,2
908.9397124,4
1295.089937,2
1421.869053,2
1581.692422,4
849.2827373,3
1844.459909,1
835.8207883,3
757.4280045,2
1262.712322,2
632.7975346,3
1445.480065,2
615.9855406,3
224.4252188,3
976.1507419,3
632.7975346,3
728.4295591,4
457.6560778,2
1389.719031,3
1522.412193,2
664.978407,2
984.1033221,3
219.2712185,3
0,0
632.1052846,4
588.6805973,3
449.895651,3
449.895651,3
749.6282015,4
749.6282015,4
749.6282015,4
981.5262677,2
833.5170563,2
749.6282015,4
422.832737,3
990.9892628,3
371.270579,3
1241.641763,2
1241.641763,2
836.2841979,3
371.270579,3
1241.641763,2
1241.641763,2
836.2841979,3
1067.481092,5
1522.412193,2
646.9147139,3
1536.036879,2
1736.656945,2
1043.958618,3
281.1590819,3
664.978407,2
1612.863364,3
1445.480065,2
833.5170563,2
852.9347943,4
1814.328612,3
921.5070844,4
1134.761711,2
1070.726004,4
1566.641031,3
928.6539941,4
637.1631752,4
689.4614917,3
1696.342814,3
733.7879653,3
370.0347385,3
1387.126351,2
312.1126842,2
632.7975346,3
1387.126351,2
844.9197766,2
760.8775695,3
0,0
632.7975346,3
632.7975346,3
1013.593202,4
976.0650882,3
157.0992194,3
1426.508029,3
921.9887204,4
1030.113671,3
220.1180514,3
997.0438403,3
646.6533687,3
1566.641031,3
835.8207883,3
632.7975346,3
391.9699003,3
0,0
644.1019039,2
664.978407,2
810.5597478,2
1053.748833,2
753.3728032,3
614.9266453,3
420.010889,2
517.0719606,3
1419.68217,4
838.9431281,2
1166.00446,2
1411.594413,2
1511.830842,2
635.0103028,2
1629.842075,5
971.6747723,4
646.9147139,3
480.6959767,5
480.6959767,5
588.6805973,3
969.8473374,2
119.8058734,3
1003.648041,2
480.6959767,5
453.2818146,5
303.6190198,2
480.6959767,5
1461.301322,2
936.8956554,2
420.010889,2
1165.035319,2
1345.445947,2
1120.289221,3
818.6107077,4
972.8604888,2
736.9882145,3
718.2162517,4
1075.70031,3
391.4218283,3
1299.912739,2
455.1868086,3
1030.305168,3
513.9569553,2
1038.587928,4
718.2162517,4
614.9266453,3
1211.984798,3
1181.628099,2
509.0054586,3
0,0
191.1528729,3
1245.125891,3
1172.049955,2
1181.628099,2
682.5216667,4
1061.499301,2
1181.628099,2
1172.049955,2
0,0
1896.877495,1
1153.329171,3
0,0
1153.329171,3
530.2928477,2
390.684689,3
1305.961248,2
390.684689,3
173.794365,3
1067.481092,5
1053.010777,4
574.1268976,2
1719.97148,3
715.727969,4
431.7107635,3
459.2454846,3
1412.977617,2
938.0324154,3
1712.956896,2
1038.963102,4
908.4434234,3
511.4849284,3
180.0140594,3
1077.551264,3
1374.639539,3
715.727969,4
1091.808667,3
1049.994589,2
329.1234702,2
838.9431281,2
173.794365,3
389.9846982,3
932.8240044,2
580.0884234,4
946.17922,4
1118.546026,2
933.1452175,4
1994.926884,1
610.9410192,4
784.3559519,2
646.6533687,3
646.6533687,3
1181.628099,2
1003.648041,2
184.1417338,2
184.0269652,3
919.289829,4
899.9561075,4
426.0853672,3
1168.99026,2
184.0269652,3
579.5716687,3
689.8878875,2
0,0
1803.616918,2
1329.047277,2
1664.506425,1
651.0541709,3
0,0
568.57831,3
1043.628367,3
689.8878875,2
1786.34747,2
706.341817,2
1793.723528,1
617.0332913,3
481.0351827,4
1277.659511,2
610.9410192,4
564.901781,3
1449.17124,2
1329.047277,2
564.901781,3
1441.820181,3
608.3013677,2
998.9755445,2
707.4269711,3
1015.650012,3
1786.34747,2
247.7153785,3
1756.372341,2
481.0351827,4
760.8775695,3
1696.489809,1
1066.630476,2
1233.395492,2
1880.000046,1
837.0731001,2
837.0731001,2
1880.000046,1
60.02715153,3
1550.82887,1
1043.628367,3
1310.903556,3
1339.011897,2
760.8775695,3
1978.051581,1
1006.791847,3
494.9155618,4
994.8927258,2
224.4252188,3
660.5688768,3
303.0368834,3
872.8746231,2
884.8148839,3
811.0243356,4
1691.6014,1
104.5822908,2
0,0
0,0
1498.238548,2
285.0752425,2
0,0
0,0
1498.238548,2
285.0752425,2
598.6611271,4
1087.245081,4
104.4320367,2
1511.830842,2
1236.456839,2
1426.508029,3
1490.159852,2
465.2282694,3
701.352823,3
1124.214537,4
1467.879721,2
1971.940836,1
0,0
1041.552759,4
585.9449343,4
835.8207883,3
1637.516598,3
1227.097464,2
1124.214537,4
989.8678783,3
1337.147136,2
718.2162517,4
270.9955037,3
613.1191944,3
491.1969544,3
1000.100155,2
1770.715016,1
1043.628367,3
1196.83991,2
386.9370253,3
479.558038,3
1222.009332,2
698.0242145,3
776.8396654,2
1323.576498,2
138.3878693,2
1029.1807,2
639.4197484,2
0,0
1335.395369,2
833.7929161,3
524.1729382,2
375.5486101,3
1696.342814,3
1195.966299,2
644.1019039,2
1372.442983,3
749.6282015,4
494.8179796,2
0,0
722.1253993,4
1786.34747,2
1428.05457,2
0,0
685.1604142,3
1550.82887,1
533.7825793,4
447.0918691,3
570.8404485,3
0,0
0,0
1117.734582,2
317.525066,3
1567.743394,1
0,0
1683.079681,1
0,0
375.5486101,3
735.363929,4
0,0
632.7478576,4
1068.496097,2
419.5026229,3
1256.041817,2
1239.727617,2
523.9801627,3
0,0
844.9197766,2
0,0
375.5486101,3
1117.293716,3
0,0
0,0
0,0
831.0366679,3
0,0
1452.816905,4
603.1074891,4
420.701062,3
0,0
1388.815627,4
740.7739252,3
930.7478683,4
680.7887084,3
233.1243068,3
392.5910034,4
0,0
488.3980483,2
1316.601344,1
673.0389002,3
146.2962233,2
443.1716189,2
1101.619682,2
1422.30696,1
1422.30696,1
912.1482348,1
912.1482348,1
1528.320533,1
218.7272022,4
617.7758956,7
0,0
0,0
697.4552832,4
0,0
25.66853488,2
784.0440121,3
463.0411463,5
910.7936906,5
0,0
93.11337779,6
963.0058041,6
448.3409141,7
1060.197454,6
663.6188302,5
378.2463168,5
663.6188302,5
367.1526541,7
1974.152723,1
649.5334016,5
629.2114641,6
649.5334016,5
126.8335482,6
507.3758838,3
440.3888104,7
570.730152,7
353.0483363,5
1713.715897,1
1354.111943,3
700.6355662,5
1195.600135,1
673.1251364,6
1015.247757,6
810.0948538,6
180.9892657,7
829.0337739,4
829.0337739,4
320.1773315,4
1323.606048,2
884.0193782,4
1105.246236,4
564.7849559,8
250.200707,7
496.5801309,7
738.5259979,8
1820.589738,3
1004.384593,4
709.6474772,4
1422.604666,5
1528.765836,2
1528.765836,2
1014.8802,1
0,0
1896.72038,1
670.9024848,8
355.9148453,6
612.8583531,5
1257.213978,2
1195.600135,1
603.7324474,3
603.7324474,3
712.6664709,5
795.8184148,6
0,0
307.1726476,6
1305.387717,5
892.1996106,4
1641.694881,1
1004.761678,6
138.5857347,6
901.8189752,5
791.2995616,6
526.5966003,5
1868.415564,1
93.11337779,6
1295.662972,3
681.9604409,4
555.4127007,5
1337.814719,1
1500.636884,2
867.1711657,5
852.9000364,4
1464.11659,4
629.2114641,6
658.5069689,4
893.1260453,4
447.7059964,5
721.9718164,4
503.3473271,7
1863.159635,1
1038.97371,7
483.29666,7
192.3076637,5
722.6971096,6
646.2311426,6
684.1133218,6
1265.685216,3
0,0
863.7439564,1
609.3705513,5
274.8314888,5
994.6877855,1
396.1253184,4
1422.30696,1
903.8599711,4
725.9588771,4
1289.947655,3
829.0337739,4
1462.557978,2
1014.8802,1
662.7135389,5
866.1731703,5
1014.8802,1
271.0225417,7
1147.688796,3
1194.468359,1
1462.133467,1
751.0223654,4
895.5898348,5
1840.666332,1
924.6661478,4
892.1996106,4
892.1996106,4
1335.602749,3
1335.602749,3
1301.590417,3
0,0
955.7520589,4
215.9955118,6
215.9955118,6
1309.973153,1
916.5973425,4
990.6549363,1
1409.701293,3
990.6549363,1
644.6653181,7
490.3227837,6
990.6549363,1
469.0607689,8
1222.671285,1
1355.220543,1
532.5964417,5
547.1014595,5
701.9875516,5
1402.906449,3
87.17035653,6
1197.333714,1
932.0066303,6
1540.370569,2
259.683104,7
1439.561433,5
1305.751247,1
1259.508076,1
829.0337739,4
1238.704562,2
829.0337739,4
638.3029283,2
1180.237455,1
948.6680898,5
941.5544584,4
725.4621332,2
785.6228595,3
785.6228595,3
901.8189752,5
0,0
845.5781265,5
896.8422057,5
1223.013965,1
650.096494,4
1407.913762,1
1125.647048,1
105.0676205,5
809.8724984,2
402.0094609,5
1555.01269,2
901.8189752,5
1503.476168,1
439.7386233,6
1503.476168,1
610.8006225,5
1503.476168,1
433.2450091,2
198.7187097,5
679.1207769,6
614.4074787,8
248.0636305,6
151.9724628,7
151.9724628,7
614.4074787,8
439.7386233,6
643.6833426,6
578.4044239,6
626.8045808,5
1792.261966,3
786.2695515,4
864.6048363,1
702.7101039,7
1274.231751,3
614.4074787,8
658.5970089,4
614.4074787,8
932.0066303,6
737.2303551,7
614.4074787,8
810.0562437,6
439.7386233,6
675.579082,1
207.907524,6
0,0
426.3241799,5
1125.647048,1
316.7387071,6
1131.938867,3
321.0454092,7
300.1629633,5
675.579082,1
675.579082,1
805.6927081,3
215.9955118,6
218.0140692,6
697.7328345,6
335.439257,6
829.0337739,4
383.6595407,6
675.579082,1
688.9282147,5
207.907524,6
439.7386233,6
823.4197626,6
359.8141874,2
1587.528719,1
445.0992071,4
215.9955118,6
858.0432401,5
724.8179377,5
941.5544584,4
155.4035832,6
437.4908406,4
941.5544584,4
566.1594873,5
922.4109075,1
0,0
973.2987702,1
413.4350601,5
834.0272505,4
896.8422057,5
357.5465729,7
310.6588196,7
530.9013997,3
1422.30696,1
488.6528304,6
867.1711657,5
969.9864966,5
897.1890772,5
679.1207769,6
616.7904109,6
128.6487884,5
574.8249492,6
683.4567907,6
683.4567907,6
683.4567907,6
948.6680898,5
439.7386233,6
472.6698742,8
161.1499228,5
161.1499228,5
475.0711252,6
971.480967,4
681.2781564,4
566.1594873,5
413.4350601,5
224.0940433,5
849.2122184,1
866.1731703,5
1617.727228,1
386.5301666,7
759.520057,6
913.6029817,6
280.9048421,6
533.5452656,3
233.4966262,7
816.7130155,5
1422.30696,1
829.0337739,4
829.0337739,4
1678.734214,1
128.3508288,5
977.5875959,5
404.0649299,7
1024.723012,6
1030.658314,5
816.7130155,5
465.4555208,5
450.5521582,6
702.7101039,7
792.4783481,3
155.4035832,6
816.7130155,5
1678.734214,1
237.4980127,5
269.2997341,7
1094.990092,6
280.9048421,6
436.189965,7
973.2987702,1
178.0590088,6
762.6369611,4
1452.845331,1
433.2450091,2
826.1940531,6
0,0
237.4980127,5
1012.507417,6
161.1499228,5
322.2386305,5
829.0337739,4
278.8172787,5
469.0607689,8
957.8537428,3
740.2275421,5
673.9440139,6
796.7921735,7
957.8537428,3
759.520057,6
215.9955118,6
759.520057,6
818.7316274,4
645.3896044,5
963.0058041,6
253.0436428,6
971.480967,4
466.0536916,6
802.5717785,4
178.0590088,6
218.0140692,6
253.0436428,6
575.8458597,6
178.0590088,6
491.0652291,5
939.7244116,4
253.0436428,6
902.8534537,4
372.2966917,6
329.4114586,7
683.4567907,6
683.4567907,6
683.4567907,6
804.8554565,3
329.4114586,7
386.5301666,7
981.1697561,2
1167.561863,3
1167.561863,3
426.3241799,5
844.1131187,5
0,0
738.4519429,5
215.9955118,6
1294.393415,1
820.2910264,4
215.9955118,6
702.7101039,7
531.5249447,7
792.4783481,3
575.8458597,6
731.8563369,5
1146.244589,5
324.9058946,4
643.4442825,1
783.9788317,4
418.8507346,2
592.2886167,6
1025.463965,3
856.183678,6
534.9792042,6
688.3650596,5
466.1929526,4
409.3188407,7
213.0362158,5
702.7101039,7
215.9955118,6
896.8422057,5
420.986113,3
679.1207769,6
679.1207769,6
616.7904109,6
469.0607689,8
568.0192538,6
538.5372481,6
485.2813271,7
988.2595574,3
241.075952,3
688.9282147,5
801.0664468,6
514.917663,6
627.0587074,5
1241.672086,1
592.2886167,6
1192.005365,6
1820.589738,3
721.9429774,5
1529.205184,1
1222.671285,1
446.7643084,5
780.7076159,5
272.3553541,5
272.3553541,5
1307.340235,6
1050.817928,1
866.1731703,5
155.4035832,6
524.4919405,5
714.7563722,5
246.2714798,3
367.7060472,6
335.439257,6
335.439257,6
293.0054545,6
383.6595407,6
626.8045808,5
1167.561863,3
1446.800452,3
321.0454092,7
82.83499015,5
1385.08351,2
981.6267407,7
939.7244116,4
981.6267407,7
1192.005365,6
827.5424924,6
465.3137589,5
224.0940433,5
574.0044972,8
300.1629633,5
1509.160761,3
1403.322834,4
596.8411322,5
794.8629627,4
161.1499228,5
18.56884798,5
566.1594873,5
962.5159912,5
321.0454092,7
957.8537428,3
939.7244116,4
478.6050766,6
692.2363761,5
1134.788148,6
732.1781116,5
320.1773315,4
514.099121,5
372.2966917,6
208.9496734,5
143.387427,7
590.616843,7
626.8045808,5
300.1629633,5
1212.148848,2
97.81234374,4
1563.606543,1
574.0044972,8
205.2960647,4
240.3586977,5
1212.148848,2
767.9123197,4
346.756377,6
1212.148848,2
696.7364291,3
1071.616601,6
890.1055158,6
305.6232576,5
566.1594873,5
963.0058041,6
819.3876649,5
942.6517579,4
155.4035832,6
161.1499228,5
1181.635632,2
514.4839541,5
1085.483082,4
881.7484713,1
1167.561863,3
609.3705513,5
596.8411322,5
340.5798614,4
609.3705513,5
576.577407,4
315.4744199,3
1167.561863,3
803.7777007,2
372.2966917,6
292.1475818,5
431.016973,8
566.1594873,5
566.1594873,5
460.5542302,6
801.0664468,6
372.2966917,6
939.7244116,4
175.0846021,5
829.0337739,4
276.0195886,7
1419.451435,1
1003.761993,4
283.1888914,6
321.0454092,7
829.0337739,4
212.2182788,5
750.7920454,6
661.4602578,6
173.9542436,4
681.2781564,4
566.1594873,5
342.1715561,7
566.1594873,5
1088.745242,3
149.5695634,5
1455.023536,1
149.5695634,5
971.480967,4
219.454079,6
832.300875,6
380.8667099,7
380.8667099,7
457.7405352,2
533.6384067,5
380.8667099,7
257.1578913,5
710.2592743,6
638.3692662,6
545.6377202,5
545.6377202,5
1397.866576,1
780.7076159,5
292.1475818,5
380.8667099,7
128.6487884,5
380.8667099,7
679.1207769,6
746.1338636,4
829.0337739,4
251.3355945,5
616.7904109,6
337.8490276,5
243.4661643,7
537.4320065,6
175.0846021,5
560.6762733,2
380.8667099,7
175.0846021,5
208.9496734,5
545.4873436,3
380.8667099,7
679.1207769,6
1167.561863,3
614.4074787,8
732.1220854,4
626.5855785,4
208.533435,6
292.1475818,5
1167.561863,3
1167.561863,3
212.8564039,4
212.8564039,4
212.2182788,5
300.1629633,5
329.4114586,7
300.1629633,5
431.016973,8
1113.275197,1
1429.957316,1
808.4379163,4
431.016973,8
414.7386323,3
534.9792042,6
1346.882659,1
408.9698418,4
175.0846021,5
175.0846021,5
579.398251,6
975.5760061,2
866.1731703,5
701.3840103,1
1071.616601,6
251.3355945,5
1145.892097,1
1071.616601,6
273.9471818,5
431.016973,8
418.8507346,2
372.2966917,6
443.7912414,6
1167.561863,3
194.7776771,5
829.5418163,4
1167.561863,3
237.4980127,5
721.9718164,4
161.1499228,5
237.4980127,5
268.6626083,7
149.5695634,5
1071.616601,6
268.6626083,7
356.2805071,6
447.0626342,7
356.2805071,6
137.666702,7
1975.202945,1
158.8678541,6
679.1207769,6
651.0290889,5
128.3508288,5
644.252762,6
36.24778745,5
361.5324759,7
356.2805071,6
641.248874,6
644.252762,6
36.24778745,5
36.24778745,5
283.1888914,6
36.24778745,5
36.24778745,5
1167.561863,3
1167.561863,3
644.252762,6
676.592228,6
97.81234374,4
531.7766719,5
1167.561863,3
208.533435,6
498.5108034,5
1167.561863,3
443.7912414,6
1167.561863,3
531.7766719,5
208.533435,6
337.0548156,5
0,0
0,0
0,0
0,0
0,0
0,0
1345.541311,2
0,0
0,0
0,0
1244.897273,2
543.5096727,2
0,0
0,0
1512.216254,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1384.522098,2
0,0
0,0
0,0
0,0
0,0
0,0
1848.500029,1
0,0
438.0560318,3
1151.686754,2
118.5836494,2
1461.994865,3
960.8393344,3
0,0
945.9989008,2
0,0
0,0
0,0
0,0
775.8902208,2
1577.740129,2
344.3163992,3
1074.689538,3
1827.112762,1
690.3142279,1
0,0
0,0
0,0
0,0
1050.669382,3
0,0
0,0
0,0
482.4459778,2
0,0
1039.565801,2
0,0
1089.812742,2
666.6790073,2
1413.723945,1
0,0
1285.154315,2
0,0
0,0
0,0
0,0
0,0
344.8882105,3
0,0
649.8546847,2
0,0
1371.602605,2
621.7392144,3
0,0
0,0
899.8834875,2
977.4898509,3
0,0
892.3504809,3
0,0
0,0
0,0
0,0
1944.477156,1
280.8758275,3
315.0508213,2
0,0
0,0
920.3878916,3
0,0
215.7250592,2
1343.88904,2
0,0
0,0
507.2226452,3
0,0
0,0
0,0
0,0
520.034896,4
0,0
618.2243847,3
63.70869403,3
0,0
0,0
0,0
0,0
1535.077299,1
0,0
1591.639059,1
0,0
0,0
0,0
1887.282073,2
1776.347589,2
1690.777969,1
1887.282073,2
0,0
0,0
1645.689728,1
215.7250592,2
344.8882105,3
0,0
371.0511102,2
0,0
1145.115767,2
0,0
0,0
0,0
0,0
1436.017445,1
0,0
0,0
1007.04136,2
0,0
0,0
0,0
1793.664681,1
0,0
0,0
524.5529767,2
0,0
1585.907717,2
0,0
0,0
1907.54405,1
0,0
0,0
825.8712667,3
0,0
0,0
0,0
0,0
0,0
1469.347227,1
0,0
0,0
1325.165286,2
1467.587826,3
0,0
1883.422565,1
1776.347589,2
1887.282073,2
1883.422565,1
1162.090172,1
120.8235145,2
0,0
0,0
0,0
0,0
1257.908658,1
386.5871264,2
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1648.879928,1
0,0
0,0
0,0
0,0
1308.781538,2
0,0
0,0
1943.684042,1
0,0
0,0
0,0
0,0
1625.919796,1
1894.329428,1
0,0
0,0
1344.315256,2
0,0
0,0
0,0
0,0
0,0
1319.050461,1
0,0
369.3176858,3
0,0
0,0
0,0
0,0
0,0
574.0173226,2
0,0
0,0
1074.689538,3
1435.248001,1
1901.563568,1
1698.199834,2
1322.801677,1
0,0
0,0
1361.252035,2
0,0
0,0
1313.684123,2
666.6790073,2
690.3142279,1
0,0
1382.409066,1
1314.830212,1
1600.093696,2
0,0
0,0
0,0
1901.563568,1
0,0
0,0
1367.938642,3
1308.781538,2
0,0
0,0
0,0
509.9592733,2
0,0
0,0
1298.006635,2
1943.684042,1
0,0
0,0
0,0
0,0
1188.054116,1
476.2203205,3
0,0
0,0
479.9063271,3
0,0
0,0
0,0
0,0
0,0
0,0
500.1877011,3
0,0
0,0
0,0
581.6059554,3
0,0
0,0
0,0
0,0
437.4622653,3
1213.476832,3
0,0
574.0173226,2
1962.388253,1
377.0114588,3
0,0
0,0
1625.919796,1
0,0
0,0
1424.854241,1
0,0
0,0
0,0
0,0
0,0
558.9596321,4
0,0
0,0
0,0
0,0
1773.600663,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
444.2862889,2
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
253.1453986,2
1644.919927,1
821.3449984,3
1758.136152,1
0,0
0,0
0,0
0,0
0,0
0,0
1393.405434,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
778.9854634,2
0,0
0,0
0,0
0,0
0,0
877.4749543,3
1632.548173,1
0,0
0,0
0,0
0,0
0,0
1833.528292,1
0,0
0,0
0,0
344.3163992,3
344.3163992,3
344.3163992,3
0,0
1595.674454,2
0,0
0,0
448.5157832,2
0,0
1145.115767,2
0,0
0,0
0,0
1145.115767,2
0,0
0,0
0,0
163.9095445,3
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1141.834338,2
0,0
346.3038794,2
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1100.197554,1
994.3530085,3
1937.8336,2
460.7656598,2
0,0
0,0
0,0
0,0
1499.58474,1
1134.280199,2
1227.207747,2
0,0
0,0
0,0
61.42742879,2
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1881.199073,1
0,0
0,0
1034.606161,2
788.4194245,2
0,0
0,0
0,0
364.9101248,2
0,0
1435.248001,1
1994.192229,1
0,0
0,0
1188.054116,1
1203.834498,1
0,0
1391.065229,2
1022.50861,3
1982.536993,2
0,0
0,0
0,0
0,0
0,0
322.8562543,2
0,0
0,0
0,0
0,0
530.8899913,3
0,0
0,0
0,0
0,0
163.9095445,3
0,0
0,0
1937.8336,2
0,0
0,0
0,0
0,0
200.4308666,3
555.0709623,3
703.6086659,2
0,0
0,0
1391.065229,2
134.4040512,3
0,0
0,0
962.8941989,2
1546.536101,1
0,0
1320.591508,1
0,0
0,0
1320.591508,1
1982.536993,2
1533.448818,1
0,0
0,0
0,0
0,0
268.0584999,3
0,0
0,0
1494.220221,1
0,0
0,0
0,0
0,0
144.0845591,3
0,0
0,0
374.0728127,3
0,0
340.9818528,2
0,0
0,0
1971.271829,1
0,0
253.1453986,2
0,0
0,0
0,0
0,0
0,0
0,0
1285.49592,3
1227.207747,2
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1162.090172,1
533.2568613,2
0,0
1808.642571,1
1812.434362,1
0,0
0,0
0,0
317.4141846,3
0,0
730.9877806,3
0,0
730.9877806,3
0,0
0,0
0,0
0,0
0,0
1162.090172,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
769.2750171,3
1797.465002,1
0,0
798.3508331,3
606.8116878,2
0,0
798.3508331,3
1553.596954,1
61.42742879,2
0,0
814.3109724,3
1977.169591,1
1792.630678,1
0,0
0,0
0,0
0,0
0,0
1080.915797,2
1441.009038,2
798.3508331,3
0,0
0,0
0,0
0,0
61.42742879,2
0,0
0,0
0,0
798.3508331,3
0,0
0,0
367.9439736,3
0,0
247.5681757,3
948.5073329,3
0,0
798.3508331,3
0,0
0,0
247.5681757,3
0,0
0,0
0,0
0,0
866.4198985,2
0,0
0,0
948.5073329,3
0,0
0,0
892.0739829,3
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1724.552778,1
0,0
0,0
0,0
0,0
0,0
247.5681757,3
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
317.4141846,3
0,0
0,0
0,0
0,0
0,0
268.0584999,3
0,0
902.3192849,2
0,0
0,0
0,0
0,0
877.4749543,3
0,0
0,0
1977.169591,1
0,0
0,0
0,0
0,0
902.3192849,2
902.3192849,2
1977.169591,1
0,0
0,0
0,0
0,0
902.3192849,2
0,0
0,0
0,0
0,0
0,0
0,0
1977.169591,1
0,0
0,0
1876.08224,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1614.147437,3
1614.147437,3
1752.09541,2
1752.09541,2
0,0
1614.147437,3
1883.038597,2
368.6384672,4
451.4634574,3
1883.038597,2
1883.038597,2
1883.038597,2
498.9057702,1
197.6042402,6
1091.62751,1
354.5410012,3
899.3485229,3
762.2848377,3
1057.982185,1
860.7674949,3
0,0
0,0
0,0
0,0
1015.22602,2
0,0
0,0
1015.22602,2
1083.891243,1
1755.385316,1
0,0
0,0
1087.668209,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
866.3055939,1
0,0
910.2972108,2
0,0
980.047253,2
0,0
1644.530696,2
841.9232081,1
654.345239,1
0,0
0,0
0,0
0,0
1186.268894,2
1066.980473,1
0,0
0,0
1108.374469,2
0,0
866.3055939,1
976.3191757,1
853.8003041,1
853.8003041,1
0,0
0,0
0,0
1159.143674,2
0,0
953.213264,1
0,0
1185.910206,2
0,0
0,0
0,0
0,0
1443.878309,1
0,0
207.3803484,3
1416.223868,1
1416.223868,1
0,0
0,0
1748.977317,1
875.9122131,2
926.1498965,2
1837.637052,1
0,0
1270.36693,1
875.9122131,2
0,0
0,0
580.2770713,1
735.5562734,2
0,0
0,0
0,0
1038.341928,1
1043.784768,2
0,0
0,0
0,0
1966.200826,1
1045.2209,1
242.9398075,3
1067.682669,1
0,0
1965.454937,1
1036.527021,2
804.7533819,2
1748.977317,1
527.5027417,1
772.5196241,2
0,0
1416.223868,1
0,0
1416.223868,1
707.7479009,1
0,0
962.7053419,1
0,0
898.4014987,2
870.2311558,2
0,0
0,0
801.0910993,2
0,0
917.2607509,2
735.5562734,2
0,0
0,0
0,0
0,0
0,0
1753.506898,1
242.9398075,3
1287.084328,1
0,0
0,0
1638.648217,1
0,0
0,0
0,0
0,0
0,0
0,0
1374.020404,1
0,0
0,0
0,0
867.9961491,1
623.5913631,1
867.9961491,1
0,0
0,0
867.9961491,1
0,0
0,0
0,0
0,0
0,0
0,0
1491.882443,1
1110.939629,2
0,0
0,0
1110.939629,2
